,Longitude,Latitude
3830,-79.9438790952,40.4393243161
3831,-79.9438803395,40.4393230398
3832,-79.9438815839,40.4393217635
3833,-79.9438828283,40.4393204872
3834,-79.9438840727,40.4393192109
3835,-79.943885317,40.4393179346
3836,-79.9438865614,40.4393166583
3837,-79.9438878058,40.439315382
3838,-79.9438890501,40.4393141057
3839,-79.9438902945,40.4393128294
3840,-79.9438915389,40.4393115531
3841,-79.9438927833,40.4393102768
3842,-79.9438940276,40.4393090005
3843,-79.943895272,40.4393077242
3844,-79.9438965164,40.439306448
3845,-79.9438977607,40.4393051717
3846,-79.9438990051,40.4393038954
3847,-79.9439002495,40.4393026191
3848,-79.9439014939,40.4393013428
3849,-79.9439027382,40.4393000665
3850,-79.9439039826,40.4392987902
3851,-79.943905227,40.4392975139
3852,-79.9439064713,40.4392962376
3853,-79.9439077157,40.4392949613
3854,-79.9439089601,40.439293685
3855,-79.9439102045,40.4392924087
3856,-79.9439114488,40.4392911324
3857,-79.9439126932,40.4392898561
3858,-79.9439139376,40.4392885798
3859,-79.9439151819,40.4392873035
3860,-79.9439164263,40.4392860273
3861,-79.9439176707,40.439284751
3862,-79.9439189151,40.4392834747
3863,-79.9439201594,40.4392821984
3864,-79.9439214038,40.4392809221
3865,-79.9439226482,40.4392796458
3866,-79.9439238925,40.4392783695
3867,-79.9439251369,40.4392770932
3868,-79.9439263813,40.4392758169
3869,-79.9439276256,40.4392745406
3870,-79.94392887,40.4392732643
3871,-79.9439301144,40.439271988
3872,-79.9439313588,40.4392707117
3873,-79.9439326031,40.4392694354
3874,-79.9439338475,40.4392681591
3875,-79.9439350919,40.4392668828
3876,-79.9439363362,40.4392656066
3877,-79.9439375806,40.4392643303
3878,-79.943938825,40.439263054
3879,-79.9439400693,40.4392617777
3880,-79.9439413137,40.4392605014
3881,-79.9439425581,40.4392592251
3882,-79.9439438025,40.4392579488
3883,-79.9439450468,40.4392566725
3884,-79.9439462204,40.4392554686
3885,-79.9439470105,40.4392546581
3886,-79.9439478006,40.4392538475
3887,-79.9439485906,40.4392530369
3888,-79.9439493807,40.4392522263
3889,-79.9439501707,40.4392514157
3890,-79.9439509608,40.4392506052
3891,-79.9439517509,40.4392497946
3892,-79.9439525409,40.439248984
3893,-79.943953331,40.4392481734
3894,-79.943954121,40.4392473628
3895,-79.9439549111,40.4392465523
3896,-79.9439557012,40.4392457417
3897,-79.9439564912,40.4392449311
3898,-79.9439572813,40.4392441205
3899,-79.9439580713,40.4392433099
3900,-79.9439588614,40.4392424994
3901,-79.9439596515,40.4392416888
3902,-79.9439604415,40.4392408782
3903,-79.9439612316,40.4392400676
3904,-79.9439620216,40.439239257
3905,-79.9439628117,40.4392384464
3906,-79.9439636018,40.4392376359
3907,-79.9439643918,40.4392368253
3908,-79.9439651819,40.4392360147
3909,-79.9439659719,40.4392352041
3910,-79.943966762,40.4392343935
3911,-79.943967552,40.439233583
3912,-79.9439683421,40.4392327724
3913,-79.9439691322,40.4392319618
3914,-79.9439699222,40.4392311512
3915,-79.9439707123,40.4392303406
3916,-79.9439715023,40.4392295301
3917,-79.9439722924,40.4392287195
3918,-79.9439730825,40.4392279089
3919,-79.9439738725,40.4392270983
3920,-79.9439746626,40.4392262877
3921,-79.9439754526,40.4392254772
3922,-79.9439762427,40.4392246666
3923,-79.9439769607,40.4392239348
3924,-79.9439777365,40.4392231493
3925,-79.9439785123,40.4392223638
3926,-79.9439792881,40.4392215783
3927,-79.9439800639,40.4392207928
3928,-79.9439808397,40.4392200073
3929,-79.9439816155,40.4392192218
3930,-79.9439823914,40.4392184363
3931,-79.9439831672,40.4392176508
3932,-79.943983943,40.4392168653
3933,-79.9439847188,40.4392160798
3934,-79.9439854946,40.4392152943
3935,-79.9439862704,40.4392145088
3936,-79.9439870462,40.4392137233
3937,-79.943987822,40.4392129378
3938,-79.9439885978,40.4392121523
3939,-79.9439893736,40.4392113668
3940,-79.9439901494,40.4392105813
3941,-79.9439909253,40.4392097958
3942,-79.9439917011,40.4392090103
3943,-79.9439924769,40.4392082248
3944,-79.9439932527,40.4392074393
3945,-79.9439940285,40.4392066538
3946,-79.9439948043,40.4392058683
3947,-79.9439955801,40.4392050828
3948,-79.9439963559,40.4392042973
3949,-79.9439971317,40.4392035118
3950,-79.9439979075,40.4392027263
3951,-79.9439986833,40.4392019408
3952,-79.9439994592,40.4392011553
3953,-79.944000235,40.4392003698
3954,-79.9440010108,40.4391995843
3955,-79.9440017866,40.4391987988
3956,-79.9440025624,40.4391980133
3957,-79.9440033382,40.4391972278
3958,-79.944004114,40.4391964423
3959,-79.9440048898,40.4391956568
3960,-79.9440056656,40.4391948713
3961,-79.9440064414,40.4391940858
3962,-79.9440072173,40.4391933003
3963,-79.9440079931,40.4391925148
3964,-79.9440087689,40.4391917293
3965,-79.9440095447,40.4391909438
3966,-79.9440103205,40.4391901583
3967,-79.9440110963,40.4391893728
3968,-79.9440118721,40.4391885873
3969,-79.9440126479,40.4391878018
3970,-79.9440134237,40.4391870163
3971,-79.9440141995,40.4391862308
3972,-79.9440149753,40.4391854453
3973,-79.9440157512,40.4391846598
3974,-79.944016527,40.4391838743
3975,-79.9440173028,40.4391830888
3976,-79.9440180786,40.4391823034
3977,-79.9440188544,40.4391815179
3978,-79.9440196302,40.4391807324
3979,-79.944020406,40.4391799469
3980,-79.9440211818,40.4391791614
3981,-79.9440219576,40.4391783759
3982,-79.9440227334,40.4391775904
3983,-79.9440235092,40.4391768049
3984,-79.9440242851,40.4391760194
3985,-79.9440250609,40.4391752339
3986,-79.9440258367,40.4391744484
3987,-79.9440266125,40.4391736629
3988,-79.9440273883,40.4391728774
3989,-79.9440281641,40.4391720919
3990,-79.9440289399,40.4391713064
3991,-79.9440297157,40.4391705209
3992,-79.9440304915,40.4391697354
3993,-79.9440312673,40.4391689499
3994,-79.9440320431,40.4391681644
3995,-79.9440328189,40.4391673789
3996,-79.9440335948,40.4391665934
3997,-79.9440343706,40.4391658079
3998,-79.9440351464,40.4391650224
3999,-79.9440359222,40.4391642369
4000,-79.944036698,40.4391634514
4001,-79.9440374738,40.4391626659
4002,-79.9440382496,40.4391618804
4003,-79.9440390254,40.4391610949
4004,-79.9440398012,40.4391603094
4005,-79.944040577,40.4391595239
4006,-79.9440413528,40.4391587384
4007,-79.9440421287,40.4391579529
4008,-79.9440429045,40.4391571674
4009,-79.9440436803,40.4391563819
4010,-79.9440444561,40.4391555964
4011,-79.9440452319,40.4391548109
4012,-79.9440460077,40.4391540254
4013,-79.9440467835,40.4391532399
4014,-79.9440475593,40.4391524544
4015,-79.9440483351,40.4391516689
4016,-79.9440491109,40.4391508834
4017,-79.9440498867,40.4391500979
4018,-79.9440506626,40.4391493124
4019,-79.9440514384,40.4391485269
4020,-79.9440522142,40.4391477414
4021,-79.94405299,40.4391469559
4022,-79.9440537658,40.4391461704
4023,-79.9440545416,40.4391453849
4024,-79.9440553174,40.4391445994
4025,-79.9440560932,40.4391438139
4026,-79.944056869,40.4391430284
4027,-79.9440576448,40.4391422429
4028,-79.9440584206,40.4391414574
4029,-79.9440591964,40.4391406719
4030,-79.9440599723,40.4391398864
4031,-79.9440607481,40.4391391009
4032,-79.9440615239,40.4391383154
4033,-79.9440622997,40.4391375299
4034,-79.9440630755,40.4391367444
4035,-79.9440638513,40.4391359589
4036,-79.9440646271,40.4391351734
4037,-79.9440654029,40.4391343879
4038,-79.9440661787,40.4391336024
4039,-79.9440669545,40.4391328169
4040,-79.9440677303,40.4391320314
4041,-79.9440685062,40.4391312459
4042,-79.944069282,40.4391304604
4043,-79.9440700578,40.4391296749
4044,-79.9440708336,40.4391288894
4045,-79.9440716094,40.4391281039
4046,-79.9440723852,40.4391273184
4047,-79.944073161,40.4391265329
4048,-79.9440739368,40.4391257474
4049,-79.9440747126,40.4391249619
4050,-79.9440754884,40.4391241764
4051,-79.9440762642,40.4391233909
4052,-79.94407704,40.4391226054
4053,-79.9440778159,40.4391218199
4054,-79.9440785917,40.4391210344
4055,-79.9440793675,40.4391202489
4056,-79.9440801433,40.4391194634
4057,-79.9440809191,40.4391186779
4058,-79.9440816949,40.4391178924
4059,-79.9440824707,40.4391171069
4060,-79.9440832465,40.4391163214
4061,-79.9440840223,40.4391155359
4062,-79.9440847981,40.4391147504
4063,-79.9440855739,40.4391139649
4064,-79.9440863497,40.4391131794
4065,-79.9440871256,40.4391123939
4066,-79.9440879014,40.4391116084
4067,-79.9440886772,40.4391108229
4068,-79.944089453,40.4391100374
4069,-79.9440902288,40.4391092519
4070,-79.9440910046,40.4391084664
4071,-79.9440917804,40.4391076809
4072,-79.9440925562,40.4391068954
4073,-79.944093332,40.4391061099
4074,-79.9440941078,40.4391053244
4075,-79.9440948836,40.4391045389
4076,-79.9440956594,40.4391037534
4077,-79.9440964353,40.4391029679
4078,-79.9440972111,40.4391021824
4079,-79.9440979869,40.4391013969
4080,-79.9440987627,40.4391006114
4081,-79.9440995385,40.4390998259
4082,-79.9441003143,40.4390990404
4083,-79.9441010901,40.4390982549
4084,-79.9441018659,40.4390974694
4085,-79.9441026417,40.4390966839
4086,-79.9441034175,40.4390958984
4087,-79.9441041933,40.4390951129
4088,-79.9441049691,40.4390943274
4089,-79.9441057449,40.4390935419
4090,-79.9441065208,40.4390927564
4091,-79.9441072966,40.4390919709
4092,-79.9441080724,40.4390911854
4093,-79.9441088482,40.4390903999
4094,-79.944109624,40.4390896144
4095,-79.9441103998,40.4390888289
4096,-79.9441111756,40.4390880434
4097,-79.9441119514,40.4390872579
4098,-79.9441127197,40.439086485
4099,-79.9441135637,40.439085842
4100,-79.9441144076,40.439085199
4101,-79.9441152515,40.439084556
4102,-79.9441160955,40.439083913
4103,-79.9441169394,40.43908327
4104,-79.9441177833,40.439082627
4105,-79.9441186272,40.439081984
4106,-79.9441194712,40.439081341
4107,-79.9441203151,40.439080698
4108,-79.944121159,40.439080055
4109,-79.9441220029,40.439079412
4110,-79.9441228469,40.4390787691
4111,-79.9441236908,40.4390781261
4112,-79.9441245347,40.4390774831
4113,-79.9441253787,40.4390768401
4114,-79.9441262226,40.4390761971
4115,-79.9441270665,40.4390755541
4116,-79.9441279104,40.4390749111
4117,-79.9441287544,40.4390742681
4118,-79.9441295983,40.4390736251
4119,-79.9441304422,40.4390729821
4120,-79.9441312861,40.4390723391
4121,-79.9441321301,40.4390716961
4122,-79.944132974,40.4390710531
4123,-79.9441338179,40.4390704102
4124,-79.9441346619,40.4390697672
4125,-79.9441355058,40.4390691242
4126,-79.9441363497,40.4390684812
4127,-79.9441371936,40.4390678382
4128,-79.9441380376,40.4390671952
4129,-79.9441388815,40.4390665522
4130,-79.9441397254,40.4390659092
4131,-79.9441405693,40.4390652662
4132,-79.9441414133,40.4390646232
4133,-79.9441422572,40.4390639802
4134,-79.9441431011,40.4390633372
4135,-79.9441439451,40.4390626942
4136,-79.944144789,40.4390620513
4137,-79.9441456329,40.4390614083
4138,-79.9441464768,40.4390607653
4139,-79.9441473208,40.4390601223
4140,-79.9441481647,40.4390594793
4141,-79.9441490086,40.4390588363
4142,-79.9441498526,40.4390581933
4143,-79.9441506965,40.4390575503
4144,-79.9441515404,40.4390569073
4145,-79.9441523843,40.4390562643
4146,-79.9441532283,40.4390556213
4147,-79.9441540722,40.4390549783
4148,-79.9441549161,40.4390543354
4149,-79.94415576,40.4390536924
4150,-79.944156604,40.4390530494
4151,-79.9441574479,40.4390524064
4152,-79.9441582918,40.4390517634
4153,-79.9441591358,40.4390511204
4154,-79.9441599797,40.4390504774
4155,-79.9441608236,40.4390498344
4156,-79.9441616675,40.4390491914
4157,-79.9441625115,40.4390485484
4158,-79.9441633554,40.4390479054
4159,-79.9441641993,40.4390472624
4160,-79.9441650432,40.4390466194
4161,-79.9441658872,40.4390459765
4162,-79.9441667311,40.4390453335
4163,-79.944167575,40.4390446905
4164,-79.9441684189,40.4390440475
4165,-79.9441692629,40.4390434045
4166,-79.9441701068,40.4390427615
4167,-79.9441709507,40.4390421185
4168,-79.9441717947,40.4390414755
4169,-79.9441726386,40.4390408325
4170,-79.9441734825,40.4390401895
4171,-79.9441743264,40.4390395465
4172,-79.9441751704,40.4390389035
4173,-79.9441760143,40.4390382605
4174,-79.9441768582,40.4390376176
4175,-79.9441777021,40.4390369746
4176,-79.9441785461,40.4390363316
4177,-79.94417939,40.4390356886
4178,-79.9441802339,40.4390350456
4179,-79.9441810779,40.4390344026
4180,-79.9441819218,40.4390337596
4181,-79.9441827657,40.4390331166
4182,-79.9441836096,40.4390324736
4183,-79.9441844536,40.4390318306
4184,-79.9441852975,40.4390311876
4185,-79.9441861414,40.4390305446
4186,-79.9441869853,40.4390299017
4187,-79.9441878293,40.4390292587
4188,-79.9441886732,40.4390286157
4189,-79.9441895171,40.4390279727
4190,-79.9441903611,40.4390273297
4191,-79.944191205,40.4390266867
4192,-79.9441920489,40.4390260437
4193,-79.9441928928,40.4390254007
4194,-79.9441937368,40.4390247577
4195,-79.9441945807,40.4390241147
4196,-79.9441954246,40.4390234717
4197,-79.9441962685,40.4390228287
4198,-79.9441971125,40.4390221857
4199,-79.9441979564,40.4390215428
4200,-79.9441988003,40.4390208998
4201,-79.9441996442,40.4390202568
4202,-79.9442004882,40.4390196138
4203,-79.9442013321,40.4390189708
4204,-79.944202176,40.4390183278
4205,-79.94420302,40.4390176848
4206,-79.9442038639,40.4390170418
4207,-79.9442047078,40.4390163988
4208,-79.9442055517,40.4390157558
4209,-79.9442063957,40.4390151128
4210,-79.9442072396,40.4390144698
4211,-79.9442080835,40.4390138268
4212,-79.9442089274,40.4390131839
4213,-79.9442097714,40.4390125409
4214,-79.9442106153,40.4390118979
4215,-79.9442114737,40.4390112579
4216,-79.9442125246,40.4390106586
4217,-79.9442135754,40.4390100592
4218,-79.9442146263,40.4390094598
4219,-79.9442156771,40.4390088604
4220,-79.944216728,40.439008261
4221,-79.9442177788,40.4390076616
4222,-79.9442188297,40.4390070622
4223,-79.9442198805,40.4390064629
4224,-79.9442209314,40.4390058635
4225,-79.9442219822,40.4390052641
4226,-79.9442230331,40.4390046647
4227,-79.9442240839,40.4390040653
4228,-79.9442251348,40.4390034659
4229,-79.9442261856,40.4390028665
4230,-79.9442272365,40.4390022672
4231,-79.9442282873,40.4390016678
4232,-79.9442293382,40.4390010684
4233,-79.944230389,40.439000469
4234,-79.9442314399,40.4389998696
4235,-79.9442324907,40.4389992702
4236,-79.9442335416,40.4389986709
4237,-79.9442345924,40.4389980715
4238,-79.9442356432,40.4389974721
4239,-79.9442366941,40.4389968727
4240,-79.9442377449,40.4389962733
4241,-79.9442387958,40.4389956739
4242,-79.9442398466,40.4389950745
4243,-79.9442408975,40.4389944752
4244,-79.9442419483,40.4389938758
4245,-79.9442429992,40.4389932764
4246,-79.94424405,40.438992677
4247,-79.9442451009,40.4389920776
4248,-79.9442461517,40.4389914782
4249,-79.9442472026,40.4389908788
4250,-79.9442482534,40.4389902795
4251,-79.9442493043,40.4389896801
4252,-79.9442503551,40.4389890807
4253,-79.944251406,40.4389884813
4254,-79.9442524568,40.4389878819
4255,-79.9442535077,40.4389872825
4256,-79.9442545585,40.4389866832
4257,-79.9442556094,40.4389860838
4258,-79.9442566602,40.4389854844
4259,-79.9442577111,40.438984885
4260,-79.9442587619,40.4389842856
4261,-79.9442598127,40.4389836862
4262,-79.9442608636,40.4389830868
4263,-79.9442619144,40.4389824875
4264,-79.9442629653,40.4389818881
4265,-79.9442640161,40.4389812887
4266,-79.944265067,40.4389806893
4267,-79.9442661178,40.4389800899
4268,-79.9442671687,40.4389794905
4269,-79.9442682195,40.4389788911
4270,-79.9442692704,40.4389782918
4271,-79.9442703212,40.4389776924
4272,-79.9442713721,40.438977093
4273,-79.9442724229,40.4389764936
4274,-79.9442734738,40.4389758942
4275,-79.9442745246,40.4389752948
4276,-79.9442755755,40.4389746955
4277,-79.9442766263,40.4389740961
4278,-79.9442776772,40.4389734967
4279,-79.944278728,40.4389728973
4280,-79.9442797788,40.4389722979
4281,-79.9442808297,40.4389716985
4282,-79.9442818805,40.4389710991
4283,-79.9442829314,40.4389704998
4284,-79.9442839822,40.4389699004
4285,-79.9442850331,40.438969301
4286,-79.9442860839,40.4389687016
4287,-79.9442871348,40.4389681022
4288,-79.9442881856,40.4389675028
4289,-79.9442892365,40.4389669035
4290,-79.9442902873,40.4389663041
4291,-79.9442913382,40.4389657047
4292,-79.944292389,40.4389651053
4293,-79.9442934399,40.4389645059
4294,-79.9442944907,40.4389639065
4295,-79.9442955416,40.4389633071
4296,-79.9442965924,40.4389627078
4297,-79.9442976433,40.4389621084
4298,-79.9442986941,40.438961509
4299,-79.944299745,40.4389609096
4300,-79.9443007958,40.4389603102
4301,-79.9443018466,40.4389597108
4302,-79.9443028975,40.4389591114
4303,-79.9443039483,40.4389585121
4304,-79.9443049992,40.4389579127
4305,-79.94430605,40.4389573133
4306,-79.9443071009,40.4389567139
4307,-79.9443081517,40.4389561145
4308,-79.9443092026,40.4389555151
4309,-79.9443102534,40.4389549158
4310,-79.9443113043,40.4389543164
4311,-79.9443123551,40.438953717
4312,-79.944313406,40.4389531176
4313,-79.9443144568,40.4389525182
4314,-79.9443155077,40.4389519188
4315,-79.9443165585,40.4389513194
4316,-79.9443176094,40.4389507201
4317,-79.9443186602,40.4389501207
4318,-79.944319711,40.4389495213
4319,-79.9443207619,40.4389489219
4320,-79.9443218127,40.4389483225
4321,-79.9443228636,40.4389477231
4322,-79.9443239144,40.4389471237
4323,-79.9443249653,40.4389465244
4324,-79.9443260161,40.438945925
4325,-79.944327067,40.4389453256
4326,-79.9443281178,40.4389447262
4327,-79.9443291687,40.4389441268
4328,-79.9443302195,40.4389435274
4329,-79.9443312704,40.4389429281
4330,-79.9443323212,40.4389423287
4331,-79.9443333721,40.4389417293
4332,-79.9443347012,40.4389410294
4333,-79.9443358891,40.4389405244
4334,-79.9443370771,40.4389400193
4335,-79.944338265,40.4389395143
4336,-79.9443394529,40.4389390093
4337,-79.9443406409,40.4389385042
4338,-79.9443418288,40.4389379992
4339,-79.9443430168,40.4389374941
4340,-79.9443442047,40.4389369891
4341,-79.9443453926,40.438936484
4342,-79.9443465806,40.438935979
4343,-79.9443477685,40.4389354739
4344,-79.9443489565,40.4389349689
4345,-79.9443501444,40.4389344638
4346,-79.9443513323,40.4389339588
4347,-79.9443525203,40.4389334538
4348,-79.9443537082,40.4389329487
4349,-79.9443548962,40.4389324437
4350,-79.9443560841,40.4389319386
4351,-79.944357272,40.4389314336
4352,-79.94435846,40.4389309285
4353,-79.9443596479,40.4389304235
4354,-79.9443608359,40.4389299184
4355,-79.9443620238,40.4389294134
4356,-79.9443632117,40.4389289084
4357,-79.9443643997,40.4389284033
4358,-79.9443655876,40.4389278983
4359,-79.9443667756,40.4389273932
4360,-79.9443679635,40.4389268882
4361,-79.9443691514,40.4389263831
4362,-79.9443703394,40.4389258781
4363,-79.9443715273,40.438925373
4364,-79.9443727153,40.438924868
4365,-79.9443739032,40.4389243629
4366,-79.9443750911,40.4389238579
4367,-79.9443762791,40.4389233529
4368,-79.944377467,40.4389228478
4369,-79.944378655,40.4389223428
4370,-79.9443798429,40.4389218377
4371,-79.9443810308,40.4389213327
4372,-79.9443822188,40.4389208276
4373,-79.9443834067,40.4389203226
4374,-79.9443845947,40.4389198175
4375,-79.9443857826,40.4389193125
4376,-79.9443869705,40.4389188074
4377,-79.9443881585,40.4389183024
4378,-79.9443893464,40.4389177974
4379,-79.9443905344,40.4389172923
4380,-79.9443917223,40.4389167873
4381,-79.9443929102,40.4389162822
4382,-79.9443940982,40.4389157772
4383,-79.9443952861,40.4389152721
4384,-79.944396474,40.4389147671
4385,-79.944397662,40.438914262
4386,-79.9443988499,40.438913757
4387,-79.9444000379,40.4389132519
4388,-79.9444012258,40.4389127469
4389,-79.9444024137,40.4389122419
4390,-79.9444036017,40.4389117368
4391,-79.9444047896,40.4389112318
4392,-79.9444059776,40.4389107267
4393,-79.9444071655,40.4389102217
4394,-79.9444083534,40.4389097166
4395,-79.9444095414,40.4389092116
4396,-79.9444107293,40.4389087065
4397,-79.9444119173,40.4389082015
4398,-79.9444131052,40.4389076964
4399,-79.9444142931,40.4389071914
4400,-79.9444154811,40.4389066864
4401,-79.944416669,40.4389061813
4402,-79.944417857,40.4389056763
4403,-79.9444190449,40.4389051712
4404,-79.9444202328,40.4389046662
4405,-79.9444214208,40.4389041611
4406,-79.9444226087,40.4389036561
4407,-79.9444237966,40.438903151
4408,-79.9444249846,40.438902646
4409,-79.9444261725,40.438902141
4410,-79.9444273605,40.4389016359
4411,-79.9444285484,40.4389011309
4412,-79.9444297363,40.4389006258
4413,-79.9444309243,40.4389001208
4414,-79.9444321122,40.4388996157
4415,-79.9444333002,40.4388991107
4416,-79.9444344881,40.4388986056
4417,-79.944435676,40.4388981006
4418,-79.944436864,40.4388975955
4419,-79.9444380519,40.4388970905
4420,-79.9444393187,40.4388966273
4421,-79.9444406332,40.4388961896
4422,-79.9444419476,40.4388957518
4423,-79.9444432621,40.438895314
4424,-79.9444445766,40.4388948762
4425,-79.9444458911,40.4388944384
4426,-79.9444472056,40.4388940007
4427,-79.9444485201,40.4388935629
4428,-79.9444498346,40.4388931251
4429,-79.944451149,40.4388926873
4430,-79.9444524635,40.4388922495
4431,-79.944453778,40.4388918117
4432,-79.9444550925,40.438891374
4433,-79.944456407,40.4388909362
4434,-79.9444577215,40.4388904984
4435,-79.944459036,40.4388900606
4436,-79.9444603504,40.4388896228
4437,-79.9444616649,40.4388891851
4438,-79.9444629794,40.4388887473
4439,-79.9444642939,40.4388883095
4440,-79.9444656084,40.4388878717
4441,-79.9444669229,40.4388874339
4442,-79.9444682374,40.4388869961
4443,-79.9444695518,40.4388865584
4444,-79.9444708663,40.4388861206
4445,-79.9444721808,40.4388856828
4446,-79.9444734953,40.438885245
4447,-79.9444748098,40.4388848072
4448,-79.9444761243,40.4388843695
4449,-79.9444774388,40.4388839317
4450,-79.9444787533,40.4388834939
4451,-79.9444800677,40.4388830561
4452,-79.9444813822,40.4388826183
4453,-79.9444826967,40.4388821805
4454,-79.9444840112,40.4388817428
4455,-79.9444853257,40.438881305
4456,-79.9444866402,40.4388808672
4457,-79.9444879547,40.4388804294
4458,-79.9444892691,40.4388799916
4459,-79.9444905836,40.4388795539
4460,-79.9444918981,40.4388791161
4461,-79.9444932126,40.4388786783
4462,-79.9444945271,40.4388782405
4463,-79.9444958416,40.4388778027
4464,-79.9444971561,40.4388773649
4465,-79.9444984705,40.4388769272
4466,-79.944499785,40.4388764894
4467,-79.9445010995,40.4388760516
4468,-79.944502414,40.4388756138
4469,-79.9445037285,40.438875176
4470,-79.944505043,40.4388747383
4471,-79.9445063575,40.4388743005
4472,-79.9445076719,40.4388738627
4473,-79.9445089864,40.4388734249
4474,-79.9445103009,40.4388729871
4475,-79.9445116154,40.4388725493
4476,-79.9445129299,40.4388721116
4477,-79.9445142444,40.4388716738
4478,-79.9445155589,40.438871236
4479,-79.9445168733,40.4388707982
4480,-79.9445181878,40.4388703604
4481,-79.9445195023,40.4388699227
4482,-79.9445208168,40.4388694849
4483,-79.9445221313,40.4388690471
4484,-79.9445234458,40.4388686093
4485,-79.9445247602,40.4388681715
4486,-79.9445260747,40.4388677337
4487,-79.9445273892,40.438867296
4488,-79.9445287037,40.4388668582
4489,-79.9445300182,40.4388664204
4490,-79.9445313327,40.4388659826
4491,-79.9445326472,40.4388655448
4492,-79.9445339616,40.4388651071
4493,-79.9445352761,40.4388646693
4494,-79.9445365906,40.4388642315
4495,-79.9445379051,40.4388637937
4496,-79.9445392196,40.4388633559
4497,-79.9445405341,40.4388629181
4498,-79.9445418486,40.4388624804
4499,-79.944543163,40.4388620426
4500,-79.9445444775,40.4388616048
4501,-79.944545792,40.438861167
4502,-79.9445471065,40.4388607292
4503,-79.944548421,40.4388602914
4504,-79.9445497355,40.4388598537
4505,-79.94455105,40.4388594159
4506,-79.9445523644,40.4388589781
4507,-79.9445536789,40.4388585403
4508,-79.9445551411,40.4388581617
4509,-79.9445566699,40.4388577761
4510,-79.9445581987,40.4388573905
4511,-79.9445597275,40.4388570049
4512,-79.9445612563,40.4388566192
4513,-79.9445627852,40.4388562336
4514,-79.944564314,40.438855848
4515,-79.9445658428,40.4388554624
4516,-79.9445673716,40.4388550767
4517,-79.9445689004,40.4388546911
4518,-79.9445704292,40.4388543055
4519,-79.9445719581,40.4388539199
4520,-79.9445734869,40.4388535342
4521,-79.9445750157,40.4388531486
4522,-79.9445765445,40.438852763
4523,-79.9445780733,40.4388523774
4524,-79.9445796021,40.4388519917
4525,-79.944581131,40.4388516061
4526,-79.9445826598,40.4388512205
4527,-79.9445841886,40.4388508349
4528,-79.9445857174,40.4388504492
4529,-79.9445872462,40.4388500636
4530,-79.944588775,40.438849678
4531,-79.9445903039,40.4388492924
4532,-79.9445918327,40.4388489068
4533,-79.9445933615,40.4388485211
4534,-79.9445948903,40.4388481355
4535,-79.9445964191,40.4388477499
4536,-79.9445979479,40.4388473643
4537,-79.9445994768,40.4388469786
4538,-79.9446010056,40.438846593
4539,-79.9446025344,40.4388462074
4540,-79.9446040632,40.4388458218
4541,-79.944605592,40.4388454361
4542,-79.9446071208,40.4388450505
4543,-79.9446086497,40.4388446649
4544,-79.9446101785,40.4388442793
4545,-79.9446117073,40.4388438936
4546,-79.9446132361,40.438843508
4547,-79.9446147649,40.4388431224
4548,-79.9446162937,40.4388427368
4549,-79.9446178226,40.4388423511
4550,-79.9446193514,40.4388419655
4551,-79.9446208802,40.4388415799
4552,-79.944622409,40.4388411943
4553,-79.9446239378,40.4388408086
4554,-79.9446254666,40.438840423
4555,-79.9446269955,40.4388400374
4556,-79.9446285243,40.4388396518
4557,-79.9446300531,40.4388392661
4558,-79.9446315819,40.4388388805
4559,-79.9446331107,40.4388384949
4560,-79.9446346395,40.4388381093
4561,-79.9446361684,40.4388377236
4562,-79.9446376972,40.438837338
4563,-79.944639226,40.4388369524
4564,-79.9446407548,40.4388365668
4565,-79.9446422836,40.4388361811
4566,-79.9446438124,40.4388357955
4567,-79.9446453413,40.4388354099
4568,-79.9446468701,40.4388350243
4569,-79.9446483989,40.4388346387
4570,-79.9446499277,40.438834253
4571,-79.9446514565,40.4388338674
4572,-79.9446529853,40.4388334818
4573,-79.9446545142,40.4388330962
4574,-79.944656043,40.4388327105
4575,-79.9446575718,40.4388323249
4576,-79.9446591006,40.4388319393
4577,-79.9446606294,40.4388315537
4578,-79.9446621582,40.438831168
4579,-79.944663687,40.4388307824
4580,-79.9446652159,40.4388303968
4581,-79.9446667447,40.4388300112
4582,-79.9446682735,40.4388296255
4583,-79.9446698023,40.4388292399
4584,-79.9446713311,40.4388288543
4585,-79.9446728599,40.4388284687
4586,-79.9446743888,40.438828083
4587,-79.9446759176,40.4388276974
4588,-79.9446774464,40.4388273118
4589,-79.9446789752,40.4388269262
4590,-79.944680504,40.4388265405
4591,-79.9446820328,40.4388261549
4592,-79.9446835617,40.4388257693
4593,-79.9446850905,40.4388253837
4594,-79.9446866193,40.438824998
4595,-79.9446881481,40.4388246124
4596,-79.9446896769,40.4388242268
4597,-79.9446912057,40.4388238412
4598,-79.9446927346,40.4388234555
4599,-79.9446942634,40.4388230699
4600,-79.9446957922,40.4388226843
4601,-79.944697321,40.4388222987
4602,-79.9446988498,40.4388219131
4603,-79.9447003786,40.4388215274
4604,-79.9447019075,40.4388211418
4605,-79.9447034363,40.4388207562
4606,-79.9447049651,40.4388203706
4607,-79.9447064939,40.4388199849
4608,-79.9447080227,40.4388195993
4609,-79.9447095515,40.4388192137
4610,-79.9447110804,40.4388188281
4611,-79.9447126092,40.4388184424
4612,-79.944714138,40.4388180568
4613,-79.9447156668,40.4388176712
